UserId,StockName,buy/sell,Price,Volume,Status
79,SBIN,sell,540,1035,Success
53,TATA MOTORS,buy,699,8358,Success
3,AMZN,sell,1643,1568,Success
54,TATA MOTORS,sell,2319,8074,Abort
69,ACN,buy,2192,1145,Abort
83,TATA MOTORS,sell,2480,8909,Abort
70,AAPL,sell,1990,2956,Abort
1,SBIN,sell,2383,9554,Success
51,AMZN,buy,2235,7037,Abort
73,ACN,sell,1595,800,Abort
96,ACN,buy,1550,5734,Abort
73,MSFT,sell,671,976,Success
28,tsla,buy,1457,1702,Abort
27,AAPL,buy,2373,6451,Abort
77,ITC,sell,674,6637,Success
67,MSFT,buy,919,2395,Success
62,AMZN,buy,1779,2640,Abort
31,tsla,sell,18,5927,Abort
98,TATA MOTORS,buy,474,8286,Abort
68,TATA MOTORS,buy,613,2713,Abort
15,tsla,sell,1659,1599,Success
67,TATA MOTORS,buy,291,6732,Success
29,AAPL,buy,623,4746,Success
38,MSFT,buy,1298,7951,Success
47,ACN,buy,1388,938,Abort
55,AAPL,buy,139,5397,Success
6,AAPL,buy,768,598,Abort
11,SBIN,buy,1390,1797,Abort
13,SBIN,buy,238,3561,Abort
4,AMZN,buy,1871,4359,Abort
94,tsla,sell,1551,6233,Success
9,SBIN,buy,725,8100,Success
2,MSFT,buy,521,4869,Success
31,HDFC BANK,buy,1823,1417,Abort
30,tsla,buy,1893,4380,Success
17,ACN,sell,1788,9592,Abort
4,SBIN,sell,1773,7859,Success
62,AAPL,sell,2416,823,Abort
22,AAPL,buy,2256,4741,Abort
98,MSFT,sell,678,7035,Abort
79,SBIN,buy,1345,5335,Success
49,HDFC BANK,buy,2270,8046,Success
100,ACN,sell,1809,7575,Success
23,AAPL,sell,1391,7903,Abort
88,ACN,sell,862,5090,Success
56,ACN,sell,2049,2585,Abort
77,AMZN,buy,466,8051,Success
58,RELIANCE,buy,324,4912,Success
1,RELIANCE,sell,1140,7195,Abort
94,MSFT,sell,1915,5063,Abort
79,SBIN,sell,2452,6494,Success
20,MSFT,sell,799,7144,Success
89,MSFT,sell,1223,4285,Abort
6,AAPL,buy,2050,9101,Success
18,TATA MOTORS,buy,1160,2101,Success
11,AAPL,sell,734,9941,Success
57,MSFT,sell,365,8497,Abort
55,RELIANCE,sell,861,8651,Success
36,AMZN,buy,615,9894,Abort
81,ACN,buy,2055,1153,Success
4,AMZN,sell,2410,1822,Abort
31,SBIN,buy,1070,5697,Success
41,SBIN,buy,2155,3833,Abort
65,ITC,buy,1196,4336,Success
91,HDFC BANK,sell,151,7574,Abort
1,AAPL,sell,2069,5132,Abort
19,SBIN,buy,387,9977,Abort
37,TATA MOTORS,sell,531,2745,Abort
49,AMZN,sell,297,5570,Abort
79,TATA MOTORS,buy,2488,6087,Abort
81,ACN,buy,658,8803,Abort
35,RELIANCE,buy,1351,8417,Success
84,AMZN,sell,474,3194,Abort
56,AMZN,buy,86,1509,Success
83,tsla,sell,1011,4896,Success
58,ACN,sell,1991,5753,Abort
41,MSFT,sell,98,9787,Abort
48,RELIANCE,buy,1676,238,Success
45,MSFT,buy,2036,7728,Success
61,HDFC BANK,sell,414,9011,Success
36,AAPL,buy,249,2666,Success
43,AMZN,sell,1494,8731,Success
25,SBIN,buy,1309,8078,Success
73,tsla,buy,1156,7909,Abort
77,RELIANCE,buy,726,5348,Abort
41,ACN,buy,1872,1634,Abort
44,TATA MOTORS,buy,2128,7254,Abort
32,AAPL,buy,2207,5907,Success
22,HDFC BANK,sell,592,3094,Abort
41,AMZN,sell,942,2436,Success
75,AAPL,sell,1987,9545,Success
99,AMZN,sell,426,9967,Success
56,tsla,sell,1663,433,Success
5,HDFC BANK,buy,2487,9832,Abort
26,RELIANCE,sell,1730,235,Success
97,TATA MOTORS,buy,2312,2212,Success
69,AAPL,buy,14,500,Success
100,HDFC BANK,buy,1386,5494,Abort
88,SBIN,sell,2053,3670,Success
7,RELIANCE,sell,88,6013,Abort
89,HDFC BANK,sell,1154,6887,Abort
9,MSFT,sell,1027,2759,Abort
17,RELIANCE,sell,2110,9912,Abort
87,tsla,buy,1008,3311,Success
88,HDFC BANK,sell,279,1938,Success
62,AAPL,sell,2380,8718,Success
96,HDFC BANK,buy,586,8720,Abort
4,ACN,sell,1219,9718,Success
57,AMZN,buy,1923,7194,Abort
9,ITC,buy,2406,3521,Success
70,MSFT,buy,245,3984,Abort
22,ITC,buy,809,9480,Success
42,AMZN,sell,1701,5773,Success
58,TATA MOTORS,sell,136,3410,Success
60,RELIANCE,buy,118,3573,Success
46,tsla,buy,53,2122,Abort
61,tsla,buy,726,6523,Success
47,AAPL,buy,1935,7791,Abort
8,SBIN,sell,31,1984,Abort
37,ACN,buy,2344,7141,Success
66,AMZN,buy,1604,4858,Success
2,RELIANCE,sell,562,1356,Success
86,MSFT,sell,395,5500,Abort
58,RELIANCE,sell,26,4923,Abort
6,RELIANCE,sell,410,5687,Abort
36,ACN,sell,656,5601,Abort
96,SBIN,sell,757,2805,Abort
81,tsla,buy,2303,3542,Abort
10,SBIN,sell,2198,7628,Abort
52,AAPL,buy,1631,7432,Abort
31,AMZN,sell,1227,5398,Success
3,AMZN,sell,314,5639,Abort
93,tsla,sell,803,9428,Abort
85,TATA MOTORS,sell,1848,3028,Success
80,tsla,buy,1550,6015,Abort
37,tsla,buy,2203,358,Abort
55,ITC,sell,1652,2480,Abort
83,AAPL,buy,1219,9508,Abort
81,tsla,buy,711,4290,Success
55,tsla,sell,2047,8271,Abort
37,RELIANCE,buy,2143,5357,Abort
7,HDFC BANK,buy,2434,8930,Abort
76,SBIN,sell,550,2586,Success
30,ACN,sell,1759,775,Abort
34,TATA MOTORS,sell,2066,9736,Success
20,SBIN,buy,1718,579,Success
19,AMZN,sell,59,6793,Success
3,HDFC BANK,sell,999,5500,Success
92,SBIN,buy,2303,8075,Abort
66,SBIN,sell,501,1668,Success
22,ITC,buy,76,9660,Abort
39,tsla,sell,565,5252,Abort
35,TATA MOTORS,buy,638,7223,Success
85,HDFC BANK,buy,190,8242,Success
63,AAPL,sell,1289,6379,Abort
79,MSFT,buy,452,6729,Success
7,HDFC BANK,sell,1562,4299,Abort
4,ITC,buy,224,189,Success
73,tsla,buy,1538,5066,Abort
96,AMZN,sell,1858,950,Success
11,ACN,sell,234,3153,Abort
99,TATA MOTORS,sell,255,7129,Success
94,AMZN,buy,1542,7221,Success
8,RELIANCE,buy,556,7555,Success
87,tsla,buy,1178,2972,Abort
15,tsla,buy,454,5635,Success
61,HDFC BANK,buy,1332,5395,Success
4,tsla,buy,2137,9505,Abort
63,AAPL,buy,652,2518,Abort
2,tsla,buy,2025,7857,Success
49,AAPL,sell,236,7981,Abort
86,MSFT,buy,366,5145,Success
77,tsla,buy,2019,6274,Success
95,HDFC BANK,buy,669,7521,Abort
3,tsla,sell,1453,4013,Success
36,AMZN,buy,319,9060,Success
34,HDFC BANK,buy,1798,1371,Abort
33,MSFT,buy,1302,9037,Success
21,ACN,sell,338,2273,Abort
75,ACN,sell,1338,4785,Success
63,AMZN,sell,1983,6009,Success
32,TATA MOTORS,buy,583,9686,Abort
78,tsla,sell,1121,2875,Success
41,RELIANCE,buy,251,4192,Success
84,HDFC BANK,buy,43,3987,Success
15,tsla,buy,1762,6373,Success
0,SBIN,buy,17,778,Abort
25,SBIN,sell,1043,2685,Abort
98,SBIN,sell,963,409,Abort
89,HDFC BANK,sell,2141,1407,Abort
30,AAPL,sell,627,3798,Success
45,ITC,sell,308,9899,Success
65,RELIANCE,sell,1480,8202,Abort
14,HDFC BANK,sell,1456,4153,Abort
37,tsla,sell,880,377,Success
29,ACN,buy,816,9710,Abort
24,RELIANCE,buy,2116,6463,Success
10,ACN,sell,172,8006,Abort
69,SBIN,buy,1164,3965,Success
60,AAPL,sell,1307,4377,Abort
80,SBIN,buy,904,3688,Success
94,HDFC BANK,buy,2286,4211,Abort
50,tsla,buy,1596,4789,Success
80,SBIN,sell,1127,1606,Success
46,TATA MOTORS,sell,696,3092,Abort
26,AMZN,buy,396,6990,Abort
77,RELIANCE,buy,1912,648,Success
74,SBIN,buy,1506,4816,Success
45,ACN,buy,163,8051,Abort
46,ITC,buy,1281,7227,Success
42,tsla,sell,608,2181,Abort
76,AAPL,buy,904,9675,Abort
81,MSFT,sell,1646,9170,Success
86,HDFC BANK,sell,1129,3303,Success
17,ITC,sell,588,164,Abort
63,ITC,buy,2429,2532,Success
34,MSFT,sell,2207,6414,Abort
20,HDFC BANK,sell,2353,1464,Success
69,RELIANCE,buy,1712,4226,Success
31,HDFC BANK,buy,2047,8569,Abort
68,tsla,sell,2289,2838,Abort
81,tsla,sell,2336,9919,Abort
63,tsla,buy,1237,6191,Success
77,RELIANCE,sell,1783,1214,Success
26,TATA MOTORS,buy,2082,8428,Success
28,ITC,sell,2373,3636,Success
20,RELIANCE,buy,1270,2336,Success
23,TATA MOTORS,sell,426,4242,Success
59,RELIANCE,buy,1281,5508,Abort
1,TATA MOTORS,sell,851,8422,Abort
1,ACN,buy,530,2374,Success
51,SBIN,sell,2185,4060,Abort
29,ITC,sell,1046,8767,Success
43,MSFT,sell,211,7606,Success
43,HDFC BANK,sell,748,5244,Abort
51,HDFC BANK,sell,2042,8585,Abort
56,MSFT,sell,120,7163,Success
88,ACN,buy,463,3997,Abort
77,AAPL,buy,1261,3838,Abort
87,ACN,buy,1994,4531,Success
21,AAPL,sell,155,5346,Abort
76,tsla,sell,70,5120,Success
87,ITC,sell,890,3710,Success
35,tsla,sell,695,5247,Success
39,ACN,buy,963,6591,Success
4,tsla,sell,683,706,Success
12,HDFC BANK,sell,1871,3493,Abort
61,AMZN,buy,1950,5591,Success
56,SBIN,sell,1996,630,Success
50,tsla,sell,348,3932,Abort
87,SBIN,sell,1249,6626,Abort
18,ITC,sell,803,1155,Success
43,MSFT,buy,1994,2379,Abort
10,SBIN,buy,373,1512,Abort
58,TATA MOTORS,buy,679,7148,Success
8,tsla,buy,1410,2763,Abort
90,ITC,sell,1876,960,Abort
50,ITC,buy,1740,8493,Success
62,tsla,sell,1327,4244,Success
16,MSFT,sell,1721,9513,Abort
17,ACN,buy,1578,9281,Success
64,MSFT,buy,27,8199,Success
17,TATA MOTORS,buy,1101,3208,Abort
23,tsla,sell,404,5625,Abort
67,RELIANCE,sell,2134,8922,Success
70,RELIANCE,sell,890,7997,Abort
70,TATA MOTORS,sell,2070,2803,Abort
62,RELIANCE,sell,2240,9046,Abort
33,MSFT,buy,2464,5440,Success
12,AAPL,sell,1444,6245,Success
14,AAPL,buy,1631,1290,Abort
44,TATA MOTORS,buy,1270,3221,Abort
39,SBIN,buy,925,3784,Abort
29,ITC,buy,765,6589,Success
60,ACN,sell,1492,6187,Success
9,tsla,buy,1549,3886,Abort
89,TATA MOTORS,buy,2306,4500,Abort
17,SBIN,sell,1057,9276,Success
28,HDFC BANK,sell,1781,5418,Abort
51,tsla,buy,1137,7710,Abort
35,ACN,buy,1645,4533,Abort
99,AAPL,sell,1596,1227,Abort
86,RELIANCE,buy,635,9267,Abort
23,TATA MOTORS,buy,397,9946,Success
46,ITC,sell,1709,8811,Abort
70,AAPL,buy,623,8882,Success
65,AMZN,buy,266,6383,Abort
43,HDFC BANK,buy,1458,2129,Abort
60,SBIN,sell,1809,1560,Success
90,RELIANCE,sell,1065,1706,Success
18,MSFT,sell,1163,7931,Success
28,tsla,sell,1213,2625,Success
67,AMZN,buy,1085,7924,Abort
37,AAPL,sell,1583,3917,Success
7,MSFT,buy,1671,8193,Abort
43,SBIN,sell,902,6203,Abort
53,ACN,buy,77,813,Success
49,AAPL,sell,2491,8286,Success
25,ITC,sell,813,909,Abort
50,SBIN,buy,944,9921,Abort
92,ITC,buy,64,7435,Abort
2,AMZN,buy,1816,4802,Abort
99,AAPL,buy,382,4027,Abort
69,tsla,sell,308,6457,Abort
74,SBIN,buy,207,6248,Abort
23,tsla,buy,2324,1631,Success
38,ACN,sell,440,8270,Abort
9,AAPL,sell,321,7661,Success
10,AMZN,sell,690,3615,Success
30,RELIANCE,sell,1012,7869,Abort
98,AAPL,sell,451,6182,Abort
28,RELIANCE,buy,970,4378,Abort
46,RELIANCE,buy,704,5284,Abort
27,TATA MOTORS,sell,621,9760,Success
92,AAPL,buy,1447,2116,Abort
12,AMZN,sell,849,9896,Success
72,TATA MOTORS,sell,679,8289,Abort
30,ACN,buy,954,4405,Abort
72,MSFT,sell,248,5625,Success
100,ITC,sell,24,8491,Success
22,ITC,buy,1370,2020,Success
77,RELIANCE,buy,798,8199,Abort
55,ACN,buy,2314,3209,Abort
92,MSFT,buy,758,1207,Success
93,AMZN,buy,466,9547,Success
50,AAPL,buy,1945,9491,Abort
68,AAPL,buy,573,5442,Success
18,RELIANCE,buy,1621,5163,Abort
19,RELIANCE,sell,539,3697,Success
33,MSFT,sell,2421,6597,Success
30,AMZN,sell,490,235,Abort
45,AMZN,buy,1134,4482,Success
2,MSFT,sell,304,2615,Abort
56,ACN,sell,1625,6132,Success
14,AAPL,sell,9,3785,Abort
52,ITC,sell,241,2692,Success
66,AMZN,buy,1719,5178,Abort
9,SBIN,buy,744,8349,Success
40,TATA MOTORS,sell,886,5152,Abort
21,ITC,sell,1033,551,Success
85,AMZN,sell,1161,6303,Success
48,AMZN,sell,2416,8691,Abort
97,MSFT,buy,1257,969,Success
94,HDFC BANK,buy,2262,4365,Success
23,ACN,buy,944,6271,Abort
86,ACN,sell,1751,7424,Abort
90,RELIANCE,buy,2254,832,Success
10,MSFT,sell,280,3189,Success
62,MSFT,buy,678,354,Abort
69,ITC,buy,1387,1814,Abort
75,AMZN,buy,2227,5819,Success
27,HDFC BANK,sell,2194,5045,Success
17,AMZN,sell,1003,7167,Success
88,AAPL,buy,1508,7460,Abort
16,tsla,sell,166,4878,Abort
77,ITC,buy,1227,5885,Abort
68,SBIN,buy,398,7582,Abort
39,AMZN,sell,1231,8600,Success
70,RELIANCE,sell,592,6460,Success
18,HDFC BANK,buy,2165,6290,Success
46,RELIANCE,buy,1383,6875,Success
75,HDFC BANK,sell,993,8404,Abort
4,tsla,buy,325,5842,Abort
94,RELIANCE,buy,735,4371,Success
68,TATA MOTORS,sell,573,7357,Success
84,TATA MOTORS,sell,1161,4420,Success
87,RELIANCE,buy,575,67,Abort
83,TATA MOTORS,buy,1037,5239,Abort
96,AAPL,buy,117,9623,Success
93,SBIN,sell,211,5476,Success
4,AMZN,sell,1043,5662,Success
27,SBIN,buy,1077,372,Success
68,ITC,sell,1254,3824,Abort
97,ACN,buy,1435,9729,Success
11,ITC,sell,759,6958,Abort
71,AAPL,buy,1829,2040,Success
33,RELIANCE,sell,1294,4397,Abort
34,MSFT,sell,325,5428,Success
1,MSFT,sell,1040,4153,Abort
17,RELIANCE,sell,1077,1516,Success
73,AMZN,buy,936,5083,Success
89,TATA MOTORS,sell,277,8628,Abort
51,AAPL,buy,1591,4327,Success
32,ITC,sell,1241,938,Success
8,HDFC BANK,sell,2033,2209,Abort
63,HDFC BANK,buy,57,5371,Abort
97,RELIANCE,sell,1358,171,Abort
9,tsla,buy,1186,2458,Abort
22,RELIANCE,sell,1492,7835,Abort
72,AMZN,sell,1928,6617,Success
34,AMZN,buy,1400,3545,Abort
2,ITC,buy,2473,57,Success
30,tsla,sell,86,6696,Success
47,tsla,sell,97,8804,Success
37,AAPL,sell,160,4476,Abort
83,RELIANCE,sell,1273,1971,Success
92,ITC,sell,674,2446,Success
34,AAPL,sell,2126,3648,Abort
59,tsla,buy,2133,7297,Success
64,tsla,sell,174,4694,Abort
55,TATA MOTORS,sell,879,2642,Success
55,ITC,buy,1788,4201,Success
53,RELIANCE,buy,1600,9564,Abort
30,TATA MOTORS,buy,2359,1255,Abort
61,tsla,sell,891,3390,Abort
41,TATA MOTORS,sell,2180,6871,Abort
14,ACN,buy,1098,816,Abort
28,AMZN,buy,1155,9402,Abort
48,SBIN,buy,256,7195,Success
66,AMZN,sell,1335,717,Success
52,SBIN,buy,111,1057,Success
35,ITC,sell,1079,8351,Success
48,HDFC BANK,buy,557,586,Abort
37,HDFC BANK,buy,471,8425,Success
27,ACN,buy,2410,2081,Abort
96,AAPL,sell,2257,3588,Abort
58,ITC,buy,1593,9647,Abort
32,MSFT,buy,757,6539,Abort
17,RELIANCE,buy,1234,5661,Abort
97,tsla,sell,563,3880,Abort
20,RELIANCE,sell,1715,5783,Abort
71,ITC,buy,80,2930,Abort
99,ITC,buy,1974,6792,Abort
33,RELIANCE,sell,1496,5609,Success
60,tsla,buy,1146,3759,Abort
67,AMZN,sell,1879,4647,Success
58,HDFC BANK,sell,381,1572,Abort
57,MSFT,sell,1558,2438,Success
52,AAPL,buy,244,9885,Abort
13,AAPL,buy,1319,9825,Success
63,AAPL,buy,2148,2264,Success
37,ACN,sell,1294,967,Abort
18,AMZN,buy,264,8159,Success
78,SBIN,buy,2095,600,Abort
69,ACN,sell,649,4764,Abort
72,AAPL,sell,2492,5668,Success
81,ITC,sell,2310,5459,Abort
13,AAPL,buy,405,6036,Abort
30,AMZN,sell,2434,5463,Success
7,AAPL,buy,68,8505,Success
15,AMZN,sell,816,167,Abort
25,ACN,sell,627,8005,Abort
44,TATA MOTORS,sell,1033,7763,Success
84,AAPL,sell,2233,1224,Success
95,ITC,sell,940,9764,Abort
34,ITC,buy,499,2820,Success
56,ACN,buy,2388,783,Abort
99,AAPL,buy,865,963,Abort
97,AAPL,buy,39,6862,Abort
33,RELIANCE,buy,1561,6512,Success
92,MSFT,sell,1236,4759,Abort
47,AAPL,buy,1812,2680,Success
26,RELIANCE,buy,1314,3682,Success
30,MSFT,buy,1430,3072,Success
98,RELIANCE,sell,518,1487,Success
5,HDFC BANK,sell,859,3281,Abort
86,ITC,buy,1029,113,Success
15,MSFT,buy,2416,6665,Success
11,HDFC BANK,sell,1840,8507,Abort
45,tsla,buy,1353,5976,Abort
76,ITC,buy,1175,531,Abort
8,RELIANCE,buy,1788,3304,Success
91,AMZN,buy,412,933,Abort
4,SBIN,sell,401,5454,Success
16,AAPL,sell,205,8558,Success
62,RELIANCE,sell,1960,7657,Abort
68,AAPL,buy,1094,4306,Success
56,tsla,buy,957,6697,Abort
34,HDFC BANK,sell,2492,944,Abort
29,TATA MOTORS,sell,2151,5453,Success
15,ACN,sell,373,7659,Abort
35,TATA MOTORS,sell,412,3386,Success
31,ACN,buy,388,3698,Abort
36,MSFT,sell,1047,2242,Abort
30,MSFT,buy,2052,5229,Success
29,TATA MOTORS,buy,1783,3555,Abort
49,ACN,sell,706,7954,Abort
90,TATA MOTORS,buy,730,3695,Abort
87,AAPL,buy,268,109,Abort
44,ITC,sell,1854,3558,Abort
97,ITC,sell,863,2930,Abort
36,AMZN,buy,228,3916,Abort
2,HDFC BANK,sell,1345,4619,Success
93,SBIN,sell,1105,2996,Success
82,RELIANCE,sell,229,7763,Success
43,tsla,buy,128,996,Abort
25,ACN,sell,1874,5019,Abort
63,ITC,sell,1042,6431,Abort
92,MSFT,buy,572,6411,Abort
62,SBIN,buy,383,1840,Success
25,ITC,buy,782,9946,Abort
77,SBIN,buy,42,61,Abort
2,HDFC BANK,sell,46,767,Abort
8,AMZN,sell,1518,673,Success
64,ITC,sell,1463,5890,Success
47,ITC,buy,2005,3418,Abort
5,ITC,sell,746,1590,Abort
51,RELIANCE,sell,108,7692,Success
68,ITC,sell,593,3778,Success
73,AMZN,buy,268,172,Abort
88,ACN,sell,579,8210,Abort
13,RELIANCE,sell,2450,7783,Success
23,SBIN,buy,859,4964,Abort
53,ITC,buy,2218,2344,Success
9,AMZN,buy,717,595,Abort
18,HDFC BANK,buy,1128,402,Abort
84,tsla,buy,515,6005,Success
99,RELIANCE,buy,924,7223,Abort
52,SBIN,sell,615,9686,Abort
27,tsla,sell,2052,5519,Success
33,AAPL,sell,747,4856,Abort
77,tsla,buy,386,6772,Abort
42,HDFC BANK,buy,642,5967,Abort
64,AAPL,sell,483,2624,Success
72,RELIANCE,buy,2491,3486,Success
10,SBIN,buy,1979,2844,Success
73,ITC,sell,523,5535,Abort
20,TATA MOTORS,buy,2366,1153,Abort
13,ITC,buy,2463,4373,Abort
24,AMZN,buy,52,3913,Success
67,MSFT,buy,2406,9257,Success
84,AAPL,buy,709,5339,Success
88,TATA MOTORS,sell,1252,849,Success
12,TATA MOTORS,sell,300,1421,Abort
66,MSFT,sell,528,134,Abort
25,ACN,buy,2094,7170,Success
8,RELIANCE,buy,2025,3545,Success
53,ACN,buy,324,5912,Abort
41,SBIN,buy,2461,7526,Success
54,ACN,buy,1813,4289,Success
61,SBIN,sell,1461,8360,Abort
18,TATA MOTORS,sell,2156,6743,Success
43,AMZN,buy,284,623,Abort
19,tsla,sell,1474,2395,Abort
82,ACN,buy,134,2941,Success
37,AAPL,buy,2387,210,Success
58,AAPL,sell,310,2949,Success
12,AMZN,buy,1261,3952,Abort
72,ITC,sell,279,1686,Abort
10,RELIANCE,buy,984,4598,Abort
19,AAPL,sell,988,6181,Success
4,HDFC BANK,buy,2047,7431,Abort
51,RELIANCE,buy,1918,2247,Success
4,MSFT,sell,636,3032,Abort
2,MSFT,sell,1430,431,Abort
14,TATA MOTORS,buy,708,3988,Abort
32,ACN,sell,1490,7802,Abort
44,tsla,buy,1531,6249,Success
6,ITC,sell,1303,2789,Success
14,MSFT,sell,88,766,Abort
1,AMZN,buy,199,3085,Abort
2,ACN,sell,2083,2056,Success
79,ACN,sell,898,8213,Success
90,ACN,sell,779,2986,Abort
12,HDFC BANK,buy,36,3573,Success
55,MSFT,buy,1775,8461,Success
60,TATA MOTORS,sell,823,8247,Success
19,MSFT,buy,2379,8912,Success
28,RELIANCE,buy,918,1135,Abort
33,ACN,buy,422,2207,Abort
49,AMZN,buy,1381,6649,Abort
65,TATA MOTORS,sell,105,4574,Abort
87,SBIN,buy,607,175,Abort
15,tsla,buy,1249,4404,Success
5,AMZN,sell,2331,3261,Abort
52,AAPL,sell,706,7351,Success
59,AAPL,sell,2130,2401,Success
17,AMZN,sell,842,427,Success
47,RELIANCE,buy,1852,9532,Abort
0,ACN,buy,2357,1029,Success
27,AMZN,buy,1648,9863,Success
89,AMZN,buy,2094,664,Success
15,AAPL,sell,1633,2356,Success
36,RELIANCE,sell,1153,5461,Abort
8,RELIANCE,buy,186,8885,Success
22,RELIANCE,buy,1988,3872,Abort
4,AMZN,buy,704,4025,Abort
85,ACN,buy,102,9013,Abort
98,HDFC BANK,buy,943,9502,Success
27,RELIANCE,sell,1571,5522,Success
80,MSFT,buy,1146,899,Abort
39,TATA MOTORS,sell,2118,1961,Abort
7,TATA MOTORS,buy,1894,8495,Abort
26,RELIANCE,buy,1212,6940,Success
45,AMZN,buy,2039,3046,Success
39,TATA MOTORS,sell,1586,3191,Abort
15,HDFC BANK,buy,1561,5366,Abort
80,TATA MOTORS,buy,2256,3439,Abort
12,TATA MOTORS,sell,1077,2234,Abort
16,AAPL,sell,2182,4926,Abort
72,RELIANCE,sell,1472,4026,Success
48,HDFC BANK,sell,1910,1770,Abort
99,tsla,buy,1398,6116,Success
85,RELIANCE,buy,1894,1487,Abort
5,tsla,buy,1939,5149,Abort
38,ACN,buy,1216,324,Abort
55,AMZN,buy,1878,555,Abort
90,ITC,buy,1624,1921,Abort
41,MSFT,sell,919,6561,Abort
3,MSFT,sell,1707,7280,Success
84,AMZN,sell,2139,2994,Abort
27,ACN,sell,2036,8423,Success
16,ACN,sell,1297,1670,Abort
88,HDFC BANK,buy,1866,5249,Abort
25,RELIANCE,sell,1764,4073,Success
17,AAPL,buy,1336,4662,Abort
54,ACN,sell,170,8246,Abort
34,ACN,sell,201,2309,Abort
1,TATA MOTORS,sell,1265,5196,Success
89,HDFC BANK,sell,2349,632,Success
40,tsla,buy,1676,3118,Success
4,AMZN,buy,2306,3332,Success
51,MSFT,sell,507,3970,Abort
93,SBIN,buy,381,3989,Abort
0,RELIANCE,sell,714,9045,Success
65,HDFC BANK,sell,42,6668,Abort
2,AAPL,sell,899,886,Success
68,tsla,buy,1409,9275,Success
88,ITC,buy,347,5329,Success
53,ITC,sell,1341,4394,Abort
54,AAPL,buy,801,3553,Abort
32,RELIANCE,buy,931,9321,Abort
7,HDFC BANK,sell,1465,2960,Abort
24,ACN,sell,110,6588,Success
73,AAPL,sell,1707,7306,Abort
48,AAPL,sell,1690,5812,Success
66,AAPL,sell,1309,650,Success
31,SBIN,sell,965,3171,Abort
21,ACN,buy,920,3149,Abort
5,AMZN,buy,1871,8369,Abort
100,RELIANCE,buy,602,8290,Abort
3,ITC,buy,1989,8164,Success
81,RELIANCE,buy,1988,6777,Abort
23,TATA MOTORS,buy,780,4091,Abort
17,AMZN,buy,2178,8448,Success
15,RELIANCE,sell,1553,5346,Success
22,SBIN,buy,2421,5390,Abort
41,ITC,sell,2274,1381,Success
94,ITC,buy,2150,7591,Success
75,TATA MOTORS,sell,1062,4870,Abort
48,TATA MOTORS,buy,1176,139,Abort
82,ACN,buy,1814,5586,Success
55,HDFC BANK,sell,162,2885,Success
53,AAPL,buy,1010,4939,Success
14,ITC,sell,1653,6092,Abort
78,SBIN,sell,1026,5405,Success
75,RELIANCE,sell,1068,1331,Abort
47,ACN,sell,890,3402,Abort
84,SBIN,sell,1523,3468,Success
8,SBIN,buy,1979,1744,Abort
60,TATA MOTORS,buy,893,1658,Success
54,HDFC BANK,buy,1607,7622,Success
98,MSFT,sell,1294,5529,Success
96,AMZN,buy,1338,3715,Success
96,AAPL,sell,535,1113,Success
83,AMZN,buy,2206,3394,Abort
40,ACN,buy,1718,3018,Success
38,TATA MOTORS,sell,244,8553,Abort
81,MSFT,buy,1410,2248,Success
35,RELIANCE,buy,801,5389,Success
56,HDFC BANK,buy,722,5294,Abort
91,ITC,sell,1420,4572,Success
66,ACN,buy,255,7215,Abort
47,ACN,buy,243,5621,Success
31,tsla,buy,1164,2703,Success
26,HDFC BANK,sell,613,8949,Success
89,SBIN,buy,960,9478,Success
55,AAPL,buy,2227,7096,Abort
45,tsla,buy,1399,5664,Success
25,HDFC BANK,sell,25,5341,Success
60,ITC,buy,1983,5309,Success
29,TATA MOTORS,sell,1590,3917,Success
72,SBIN,sell,1176,9901,Abort
82,AAPL,sell,2179,7048,Success
39,AAPL,buy,927,134,Abort
4,ACN,buy,688,466,Success
68,AAPL,sell,1085,8444,Success
28,AAPL,buy,641,6244,Success
16,RELIANCE,buy,1052,7212,Abort
85,TATA MOTORS,sell,1959,5580,Success
87,SBIN,buy,1874,4343,Abort
9,SBIN,buy,2163,174,Success
85,MSFT,buy,130,8754,Success
99,SBIN,buy,2289,9752,Abort
100,RELIANCE,buy,574,411,Success
69,RELIANCE,buy,589,9066,Abort
59,AMZN,sell,104,1341,Success
54,RELIANCE,sell,958,5648,Success
29,SBIN,buy,981,4530,Abort
11,AAPL,sell,720,3009,Success
97,HDFC BANK,buy,1714,1216,Abort
4,AMZN,buy,1101,5273,Success
100,ITC,sell,1742,1955,Abort
74,TATA MOTORS,sell,1248,5804,Success
2,AMZN,buy,1343,6919,Abort
7,HDFC BANK,sell,234,9559,Success
79,HDFC BANK,buy,797,7785,Abort
3,tsla,buy,1278,9436,Abort
41,SBIN,sell,432,8800,Abort
83,RELIANCE,sell,956,8112,Success
67,AAPL,buy,658,6753,Abort
31,AAPL,buy,681,2013,Abort
84,AAPL,buy,1016,8026,Success
56,HDFC BANK,buy,1184,9674,Success
44,tsla,sell,2102,7924,Abort
93,SBIN,sell,147,6501,Abort
58,ACN,sell,1492,302,Abort
69,tsla,sell,1256,6876,Success
91,AMZN,sell,1950,6540,Abort
25,tsla,sell,2389,245,Abort
82,SBIN,buy,2355,1348,Success
93,AAPL,buy,1010,248,Success
43,HDFC BANK,sell,1240,5971,Success
62,AAPL,sell,1622,5679,Success
100,ITC,sell,2319,4666,Success
